"A1.spc - RawData"
	"A2.spc - RawData"
	"A3.spc - RawData"
	"A4.spc - RawData"
	"A5.spc - RawData"
	"A6.spc - RawData"
	"A7.spc - RawData"
	"A8.spc - RawData"
	304.00	-0.000
	304.00	0.002
	304.00	0.004
	304.00	0.008
	304.00	0.014

306.00	-0.002
	306.00	-0.003
	306.00	0.011
	306.00	0.018
	306.00	0.024
	306.00	0.031
	306.00	0.037
	306.00	0.049
	306.00	-0.004
	306.00	-0.003
	306.00	0.004
	306.00	0.010
	306.00	0.027
	306.00	0.026
	306.00	0.032
	306.00	0.041
	306.00	0.000
	306.00	-0.004
	306.00	-0.005
	306.00	0.001
	306.00	0.008
	306.00	0.017
	306.00	0.022
	306.00	0.031
	306.00	0.043
	306.00	-0.002
	306.00	-0.004
	306.00	-0.003
	306.00	-0.002
	306.00	-0.001
	306.00	0.002
	306.00	0.005
	306.00	0.011

308.00	-0.002
	308.00	-0.004
	308.00	0.009
	308.00	0.015
	308.00	0.021
	308.00	0.025
	308.00	0.031
	308.00	0.041
	308.00	-0.004
	308.00	-0.003
	308.00	0.003
	308.00	0.008
	308.00	0.023
	308.00	0.022
	308.00	0.027
	308.00	0.035
	308.00	0.000
	308.00	-0.004
	308.00	-0.005
	308.00	0.000
	308.00	0.006
	308.00	0.014
	308.00	0.018
	308.00	0.027
	308.00	0.037
	308.00	-0.002
	308.00	-0.004
	308.00	-0.003
	308.00	-0.003
	308.00	-0.001
	308.00	0.001
	308.00	0.003
	308.00	0.009

310.00	-0.002
	310.00	-0.004
	310.00	0.007
	310.00	0.012
	310.00	0.017
	310.00	0.020
	310.00	0.025
	310.00	0.034
	310.00	-0.004
	310.00	-0.004
	310.00	0.002
	310.00	0.007
	310.00	0.021
	310.00	0.018
	310.00	0.022
	310.00	0.029
	310.00	-0.000
	310.00	-0.004
	310.00	-0.005
	310.00	-0.000
	310.00	0.005
	310.00	0.012
	310.00	0.015
	310.00	0.022
	310.00	0.031
	310.00	-0.002
	310.00	-0.004
	310.00	-0.003
	310.00	-0.003
	310.00	-0.002
	310.00	-0.000
	310.00	0.002
	310.00	0.007

312.00	-0.002
	312.00	-0.004
	312.00	0.006
	312.00	0.010
	312.00	0.013
	312.00	0.016
	312.00	0.019
	312.00	0.027
	312.00	-0.004
	312.00	-0.003
	312.00	0.001
	312.00	0.005
	312.00	0.018
	312.00	0.014
	312.00	0.018
	312.00	0.023
	312.00	-0.000
	312.00	-0.004
	312.00	-0.005
	312.00	-0.001
	312.00	0.004
	312.00	0.010
	312.00	0.012
	312.00	0.018
	312.00	0.025
	312.00	-0.003
	312.00	-0.004
	312.00	-0.004
	312.00	-0.003
	312.00	-0.003
	312.00	-0.001
	312.00	0.001
	312.00	0.005

314.00	-0.003
	314.00	-0.004
	314.00	0.004
	314.00	0.008
	314.00	0.011
	314.00	0.012
	314.00	0.014
	314.00	0.021
	314.00	-0.004
	314.00	-0.004
	314.00	0.001
	314.00	0.004
	314.00	0.016
	314.00	0.011
	314.00	0.014
	314.00	0.019
	314.00	-0.000
	314.00	-0.004
	314.00	-0.006
	314.00	-0.002
	314.00	0.003
	314.00	0.008
	314.00	0.010
	314.00	0.015
	314.00	0.021
	314.00	-0.003
	314.00	-0.005
	314.00	-0.004
	314.00	-0.004
	314.00	-0.003
	314.00	-0.002
	314.00	0.000
	314.00	0.004

316.00	-0.003
	316.00	-0.004
	316.00	0.003
	316.00	0.007
	316.00	0.009
	316.00	0.009
	316.00	0.011
	316.00	0.017
	316.00	-0.004
	316.00	-0.003
	316.00	0.001
	316.00	0.003
	316.00	0.014
	316.00	0.009
	316.00	0.012
	316.00	0.016
	316.00	-0.000
	316.00	-0.004
	316.00	-0.005
	316.00	-0.002
	316.00	0.002
	316.00	0.006
	316.00	0.008
	316.00	0.012
	316.00	0.018
	316.00	-0.003
	316.00	-0.005
	316.00	-0.004
	316.00	-0.004
	316.00	-0.003
	316.00	-0.002
	316.00	-0.000
	316.00	0.003

318.00	-0.002
	318.00	-0.004
	318.00	0.003
	318.00	0.005
	318.00	0.007
	318.00	0.007
	318.00	0.008
	318.00	0.013
	318.00	-0.004
	318.00	-0.003
	318.00	0.000
	318.00	0.002
	318.00	0.013
	318.00	0.008
	318.00	0.009
	318.00	0.013
	318.00	0.000
	318.00	-0.004
	318.00	-0.005
	318.00	-0.002
	318.00	0.001
	318.00	0.005
	318.00	0.007
	318.00	0.010
	318.00	0.014
	318.00	-0.004
	318.00	-0.005
	318.00	-0.005
	318.00	-0.004
	318.00	-0.003
	318.00	-0.002
	318.00	-0.001
	318.00	0.003

320.00	-0.003
	320.00	-0.005
	320.00	0.002
	320.00	0.004
	320.00	0.005
	320.00	0.005
	320.00	0.006
	320.00	0.011
	320.00	-0.004
	320.00	-0.004
	320.00	0.000
	320.00	0.002
	320.00	0.012
	320.00	0.006
	320.00	0.007
	320.00	0.010
	320.00	-0.001
	320.00	-0.004
	320.00	-0.005
	320.00	-0.002
	320.00	0.001
	320.00	0.004
	320.00	0.006
	320.00	0.009
	320.00	0.012
	320.00	-0.003
	320.00	-0.005
	320.00	-0.004
	320.00	-0.004
	320.00	-0.004
	320.00	-0.003
	320.00	-0.002
	320.00	0.002

322.00	-0.003
	322.00	-0.004
	322.00	0.002
	322.00	0.003
	322.00	0.005
	322.00	0.004
	322.00	0.005
	322.00	0.009
	322.00	-0.004
	322.00	-0.004
	322.00	0.000
	322.00	0.001
	322.00	0.011
	322.00	0.005
	322.00	0.006
	322.00	0.009
	322.00	-0.001
	322.00	-0.003
	322.00	-0.005
	322.00	-0.003
	322.00	0.001
	322.00	0.004
	322.00	0.005
	322.00	0.007
	322.00	0.010
	322.00	-0.003
	322.00	-0.004
	322.00	-0.004
	322.00	-0.004
	322.00	-0.003
	322.00	-0.003
	322.00	-0.002
	322.00	0.002

324.00	-0.003
	324.00	-0.004
	324.00	0.001
	324.00	0.003
	324.00	0.004
	324.00	0.003
	324.00	0.003
	324.00	0.007
	324.00	-0.004
	324.00	-0.003
	324.00	0.000
	324.00	0.001
	324.00	0.011
	324.00	0.004
	324.00	0.005
	324.00	0.008
	324.00	0.000
	324.00	-0.004
	324.00	-0.005
	324.00	-0.002
	324.00	0.000
	324.00	0.004
	324.00	0.003
	324.00	0.006
	324.00	0.009
	324.00	-0.004
	324.00	-0.005
	324.00	-0.004
	324.00	-0.004
	324.00	-0.003
	324.00	-0.003
	324.00	-0.002
	324.00	0.001

326.00	-0.002
	326.00	-0.004
	326.00	0.002
	326.00	0.003
	326.00	0.004
	326.00	0.002
	326.00	0.003
	326.00	0.007
	326.00	-0.004
	326.00	-0.002
	326.00	0.000
	326.00	0.002
	326.00	0.011
	326.00	0.005
	326.00	0.006
	326.00	0.008
	326.00	0.001
	326.00	-0.004
	326.00	-0.004
	326.00	-0.002
	326.00	0.001
	326.00	0.004
	326.00	0.004
	326.00	0.006
	326.00	0.009
	326.00	-0.003
	326.00	-0.005
	326.00	-0.004
	326.00	-0.003
	326.00	-0.003
	326.00	-0.003
	326.00	-0.002
	326.00	0.001

328.00	-0.003
	328.00	-0.004
	328.00	0.002
	328.00	0.002
	328.00	0.004
	328.00	0.002
	328.00	0.002
	328.00	0.006
	328.00	-0.004
	328.00	-0.003
	328.00	-0.000
	328.00	0.002
	328.00	0.011
	328.00	0.003
	328.00	0.004
	328.00	0.007
	328.00	0.000
	328.00	-0.003
	328.00	-0.005
	328.00	-0.002
	328.00	0.001
	328.00	0.004
	328.00	0.004
	328.00	0.006
	328.00	0.008
	328.00	-0.003
	328.00	-0.004
	328.00	-0.004
	328.00	-0.003
	328.00	-0.003
	328.00	-0.003
	328.00	-0.002
	328.00	0.001

330.00	-0.004
	330.00	-0.004
	330.00	0.001
	330.00	0.002
	330.00	0.003
	330.00	0.001
	330.00	0.002
	330.00	0.005
	330.00	-0.004
	330.00	-0.004
	330.00	-0.001
	330.00	0.001
	330.00	0.010
	330.00	0.003
	330.00	0.003
	330.00	0.006
	330.00	-0.000
	330.00	-0.004
	330.00	-0.005
	330.00	-0.003
	330.00	0.000
	330.00	0.003
	330.00	0.003
	330.00	0.005
	330.00	0.007
	330.00	-0.003
	330.00	-0.005
	330.00	-0.004
	330.00	-0.004
	330.00	-0.003
	330.00	-0.003
	330.00	-0.003
	330.00	0.000

332.00	-0.003
	332.00	-0.004
	332.00	0.000
	332.00	0.003
	332.00	0.003
	332.00	0.001
	332.00	0.001
	332.00	0.005
	332.00	-0.004
	332.00	-0.003
	332.00	-0.000
	332.00	0.001
	332.00	0.010
	332.00	0.003
	332.00	0.004
	332.00	0.006
	332.00	0.000
	332.00	-0.004
	332.00	-0.005
	332.00	-0.003
	332.00	-0.000
	332.00	0.003
	332.00	0.003
	332.00	0.005
	332.00	0.007
	332.00	-0.004
	332.00	-0.005
	332.00	-0.004
	332.00	-0.004
	332.00	-0.004
	332.00	-0.003
	332.00	-0.002
	332.00	0.001

334.00	-0.003
	334.00	-0.003
	334.00	0.001
	334.00	0.002
	334.00	0.003
	334.00	0.001
	334.00	0.001
	334.00	0.005
	334.00	-0.004
	334.00	-0.003
	334.00	0.000
	334.00	0.001
	334.00	0.010
	334.00	0.003
	334.00	0.004
	334.00	0.006
	334.00	0.000
	334.00	-0.004
	334.00	-0.005
	334.00	-0.002
	334.00	0.000
	334.00	0.003
	334.00	0.003
	334.00	0.005
	334.00	0.007
	334.00	-0.003
	334.00	-0.005
	334.00	-0.004
	334.00	-0.004
	334.00	-0.004
	334.00	-0.003
	334.00	-0.002
	334.00	0.000

336.00	-0.003
	336.00	-0.003
	336.00	0.001
	336.00	0.002
	336.00	0.003
	336.00	0.001
	336.00	0.001
	336.00	0.005
	336.00	-0.004
	336.00	-0.002
	336.00	0.000
	336.00	0.001
	336.00	0.010
	336.00	0.003
	336.00	0.004
	336.00	0.006
	336.00	0.001
	336.00	-0.004
	336.00	-0.005
	336.00	-0.002
	336.00	0.000
	336.00	0.003
	336.00	0.003
	336.00	0.005
	336.00	0.007
	336.00	-0.003
	336.00	-0.005
	336.00	-0.004
	336.00	-0.003
	336.00	-0.003
	336.00	-0.003
	336.00	-0.002
	336.00	0.001

338.00	-0.003
	338.00	-0.004
	338.00	0.001
	338.00	0.002
	338.00	0.003
	338.00	0.001
	338.00	0.001
	338.00	0.004
	338.00	-0.004
	338.00	-0.003
	338.00	-0.000
	338.00	0.001
	338.00	0.010
	338.00	0.003
	338.00	0.003
	338.00	0.005
	338.00	-0.000
	338.00	-0.004
	338.00	-0.005
	338.00	-0.002
	338.00	0.000
	338.00	0.003
	338.00	0.003
	338.00	0.004
	338.00	0.007
	338.00	-0.004
	338.00	-0.005
	338.00	-0.004
	338.00	-0.004
	338.00	-0.004
	338.00	-0.003
	338.00	-0.002
	338.00	0.001

340.00	-0.003
	340.00	-0.004
	340.00	0.001
	340.00	0.002
	340.00	0.003
	340.00	0.000
	340.00	0.001
	340.00	0.004
	340.00	-0.004
	340.00	-0.003
	340.00	-0.000
	340.00	0.001
	340.00	0.009
	340.00	0.002
	340.00	0.003
	340.00	0.005
	340.00	-0.000
	340.00	-0.003
	340.00	-0.005
	340.00	-0.003
	340.00	0.000
	340.00	0.003
	340.00	0.002
	340.00	0.004
	340.00	0.006
	340.00	-0.004
	340.00	-0.005
	340.00	-0.004
	340.00	-0.004
	340.00	-0.004
	340.00	-0.004
	340.00	-0.003
	340.00	0.000

342.00	-0.003
	342.00	-0.004
	342.00	0.001
	342.00	0.002
	342.00	0.003
	342.00	0.001
	342.00	0.001
	342.00	0.004
	342.00	-0.004
	342.00	-0.003
	342.00	-0.000
	342.00	0.001
	342.00	0.009
	342.00	0.003
	342.00	0.003
	342.00	0.005
	342.00	-0.000
	342.00	-0.003
	342.00	-0.004
	342.00	-0.002
	342.00	0.000
	342.00	0.003
	342.00	0.002
	342.00	0.004
	342.00	0.006
	342.00	-0.003
	342.00	-0.004
	342.00	-0.004
	342.00	-0.003
	342.00	-0.003
	342.00	-0.003
	342.00	-0.003
	342.00	0.000

344.00	-0.003
	344.00	-0.004
	344.00	0.000
	344.00	0.002
	344.00	0.003
	344.00	0.001
	344.00	0.000
	344.00	0.004
	344.00	-0.004
	344.00	-0.003
	344.00	-0.000
	344.00	0.001
	344.00	0.009
	344.00	0.003
	344.00	0.003
	344.00	0.005
	344.00	0.000
	344.00	-0.004
	344.00	-0.004
	344.00	-0.002
	344.00	-0.000
	344.00	0.003
	344.00	0.003
	344.00	0.004
	344.00	0.006
	344.00	-0.003
	344.00	-0.004
	344.00	-0.004
	344.00	-0.004
	344.00	-0.003
	344.00	-0.003
	344.00	-0.003
	344.00	0.000

346.00	-0.003
	346.00	-0.004
	346.00	0.001
	346.00	0.003
	346.00	0.003
	346.00	0.001
	346.00	0.000
	346.00	0.004
	346.00	-0.003
	346.00	-0.003
	346.00	0.000
	346.00	0.001
	346.00	0.010
	346.00	0.003
	346.00	0.003
	346.00	0.005
	346.00	0.001
	346.00	-0.003
	346.00	-0.004
	346.00	-0.002
	346.00	0.000
	346.00	0.003
	346.00	0.003
	346.00	0.004
	346.00	0.006
	346.00	-0.003
	346.00	-0.004
	346.00	-0.003
	346.00	-0.003
	346.00	-0.003
	346.00	-0.003
	346.00	-0.002
	346.00	0.001

348.00	-0.003
	348.00	-0.003
	348.00	0.001
	348.00	0.002
	348.00	0.003
	348.00	-0.000
	348.00	0.000
	348.00	0.004
	348.00	-0.003
	348.00	-0.002
	348.00	0.000
	348.00	0.001
	348.00	0.010
	348.00	0.003
	348.00	0.003
	348.00	0.005
	348.00	0.000
	348.00	-0.004
	348.00	-0.004
	348.00	-0.002
	348.00	0.000
	348.00	0.003
	348.00	0.002
	348.00	0.004
	348.00	0.006
	348.00	-0.004
	348.00	-0.005
	348.00	-0.003
	348.00	-0.003
	348.00	-0.003
	348.00	-0.003
	348.00	-0.002
	348.00	0.000

350.00	-0.003
	350.00	-0.003
	350.00	0.001
	350.00	0.002
	350.00	0.002
	350.00	0.000
	350.00	0.000
	350.00	0.003
	350.00	-0.004
	350.00	-0.002
	350.00	0.000
	350.00	0.001
	350.00	0.009
	350.00	0.003
	350.00	0.003
	350.00	0.005
	350.00	0.000
	350.00	-0.004
	350.00	-0.004
	350.00	-0.002
	350.00	0.000
	350.00	0.003
	350.00	0.002
	350.00	0.004
	350.00	0.006
	350.00	-0.004
	350.00	-0.005
	350.00	-0.004
	350.00	-0.004
	350.00	-0.003
	350.00	-0.003
	350.00	-0.002
	350.00	0.000

352.00	-0.003
	352.00	-0.004
	352.00	0.001
	352.00	0.002
	352.00	0.003
	352.00	0.001
	352.00	0.000
	352.00	0.003
	352.00	-0.004
	352.00	-0.003
	352.00	-0.000
	352.00	0.001
	352.00	0.009
	352.00	0.002
	352.00	0.003
	352.00	0.004
	352.00	-0.000
	352.00	-0.004
	352.00	-0.004
	352.00	-0.003
	352.00	0.000
	352.00	0.003
	352.00	0.002
	352.00	0.004
	352.00	0.006
	352.00	-0.004
	352.00	-0.005
	352.00	-0.004
	352.00	-0.004
	352.00	-0.003
	352.00	-0.003
	352.00	-0.003
	352.00	0.000

354.00	-0.003
	354.00	-0.004
	354.00	0.001
	354.00	0.002
	354.00	0.003
	354.00	0.000
	354.00	0.000
	354.00	0.003
	354.00	-0.004
	354.00	-0.003
	354.00	-0.000
	354.00	0.001
	354.00	0.009
	354.00	0.002
	354.00	0.003
	354.00	0.005
	354.00	0.000
	354.00	-0.004
	354.00	-0.004
	354.00	-0.003
	354.00	-0.000
	354.00	0.003
	354.00	0.002
	354.00	0.004
	354.00	0.006
	354.00	-0.003
	354.00	-0.004
	354.00	-0.004
	354.00	-0.004
	354.00	-0.003
	354.00	-0.003
	354.00	-0.003
	354.00	0.000

356.00	-0.003
	356.00	-0.004
	356.00	0.001
	356.00	0.002
	356.00	0.002
	356.00	0.000
	356.00	0.000
	356.00	0.003
	356.00	-0.004
	356.00	-0.003
	356.00	-0.000
	356.00	0.001
	356.00	0.009
	356.00	0.002
	356.00	0.003
	356.00	0.005
	356.00	0.000
	356.00	-0.004
	356.00	-0.004
	356.00	-0.002
	356.00	-0.000
	356.00	0.002
	356.00	0.002
	356.00	0.004
	356.00	0.006
	356.00	-0.004
	356.00	-0.004
	356.00	-0.004
	356.00	-0.004
	356.00	-0.003
	356.00	-0.003
	356.00	-0.003
	356.00	-0.000

358.00	-0.003
	358.00	-0.004
	358.00	0.001
	358.00	0.002
	358.00	0.002
	358.00	0.000
	358.00	0.000
	358.00	0.003
	358.00	-0.003
	358.00	-0.003
	358.00	-0.000
	358.00	0.001
	358.00	0.009
	358.00	0.002
	358.00	0.003
	358.00	0.004
	358.00	-0.000
	358.00	-0.004
	358.00	-0.004
	358.00	-0.002
	358.00	0.000
	358.00	0.003
	358.00	0.002
	358.00	0.004
	358.00	0.006
	358.00	-0.004
	358.00	-0.005
	358.00	-0.004
	358.00	-0.004
	358.00	-0.004
	358.00	-0.003
	358.00	-0.003
	358.00	0.000

360.00	-0.003
	360.00	-0.004
	360.00	0.001
	360.00	0.002
	360.00	0.003
	360.00	0.000
	360.00	0.000
	360.00	0.003
	360.00	-0.004
	360.00	-0.003
	360.00	-0.000
	360.00	0.001
	360.00	0.009
	360.00	0.002
	360.00	0.002
	360.00	0.004
	360.00	-0.000
	360.00	-0.004
	360.00	-0.004
	360.00	-0.002
	360.00	0.000
	360.00	0.003
	360.00	0.002
	360.00	0.004
	360.00	0.006
	360.00	-0.004
	360.00	-0.005
	360.00	-0.004
	360.00	-0.003
	360.00	-0.003
	360.00	-0.003
	360.00	-0.003
	360.00	0.000

362.00	-0.003
	362.00	-0.003
	362.00	0.001
	362.00	0.002
	362.00	0.003
	362.00	0.000
	362.00	-0.000
	362.00	0.003
	362.00	-0.004
	362.00	-0.003
	362.00	0.000
	362.00	0.001
	362.00	0.009
	362.00	0.002
	362.00	0.003
	362.00	0.004
	362.00	-0.000
	362.00	-0.004
	362.00	-0.004
	362.00	-0.002
	362.00	-0.000
	362.00	0.003
	362.00	0.002
	362.00	0.004
	362.00	0.006
	362.00	-0.004
	362.00	-0.005
	362.00	-0.004
	362.00	-0.004
	362.00	-0.003
	362.00	-0.003
	362.00	-0.003
	362.00	-0.000

364.00	-0.005
	364.00	-0.005
	364.00	-0.001
	364.00	0.001
	364.00	0.001
	364.00	-0.002
	364.00	-0.002
	364.00	0.002
	364.00	-0.006
	364.00	-0.004
	364.00	-0.002
	364.00	-0.001
	364.00	0.007
	364.00	0.001
	364.00	0.001
	364.00	0.003
	364.00	-0.001
	364.00	-0.005
	364.00	-0.005
	364.00	-0.004
	364.00	-0.002
	364.00	0.001
	364.00	0.000
	364.00	0.002
	364.00	0.004
	364.00	-0.005
	364.00	-0.006
	364.00	-0.005
	364.00	-0.005
	364.00	-0.005
	364.00	-0.005
	364.00	-0.005
	364.00	-0.001

366.00	-0.003
	366.00	-0.003
	366.00	0.001
	366.00	0.002
	366.00	0.003
	366.00	-0.000
	366.00	-0.001
	366.00	0.003
	366.00	-0.003
	366.00	-0.002
	366.00	0.000
	366.00	0.000
	366.00	0.008
	366.00	0.002
	366.00	0.003
	366.00	0.005
	366.00	0.000
	366.00	-0.004
	366.00	-0.004
	366.00	-0.002
	366.00	-0.000
	366.00	0.003
	366.00	0.002
	366.00	0.004
	366.00	0.006
	366.00	-0.004
	366.00	-0.005
	366.00	-0.003
	366.00	-0.004
	366.00	-0.004
	366.00	-0.003
	366.00	-0.003
	366.00	0.000

368.00	-0.004
	368.00	-0.003
	368.00	0.001
	368.00	0.001
	368.00	0.002
	368.00	0.000
	368.00	-0.001
	368.00	0.003
	368.00	-0.004
	368.00	-0.002
	368.00	0.000
	368.00	0.000
	368.00	0.008
	368.00	0.002
	368.00	0.002
	368.00	0.004
	368.00	0.000
	368.00	-0.004
	368.00	-0.004
	368.00	-0.002
	368.00	0.000
	368.00	0.003
	368.00	0.002
	368.00	0.004
	368.00	0.006
	368.00	-0.004
	368.00	-0.005
	368.00	-0.003
	368.00	-0.004
	368.00	-0.004
	368.00	-0.003
	368.00	-0.003
	368.00	0.001

370.00	-0.003
	370.00	-0.003
	370.00	0.001
	370.00	0.001
	370.00	0.003
	370.00	0.000
	370.00	-0.000
	370.00	0.003
	370.00	-0.004
	370.00	-0.002
	370.00	0.000
	370.00	0.001
	370.00	0.008
	370.00	0.002
	370.00	0.002
	370.00	0.004
	370.00	-0.000
	370.00	-0.004
	370.00	-0.004
	370.00	-0.002
	370.00	0.000
	370.00	0.003
	370.00	0.002
	370.00	0.004
	370.00	0.005
	370.00	-0.004
	370.00	-0.005
	370.00	-0.003
	370.00	-0.003
	370.00	-0.004
	370.00	-0.003
	370.00	-0.003
	370.00	0.000

372.00	-0.003
	372.00	-0.003
	372.00	0.001
	372.00	0.002
	372.00	0.003
	372.00	0.000
	372.00	0.000
	372.00	0.003
	372.00	-0.004
	372.00	-0.003
	372.00	0.000
	372.00	0.001
	372.00	0.008
	372.00	0.002
	372.00	0.002
	372.00	0.004
	372.00	-0.000
	372.00	-0.004
	372.00	-0.004
	372.00	-0.002
	372.00	0.000
	372.00	0.003
	372.00	0.002
	372.00	0.004
	372.00	0.006
	372.00	-0.004
	372.00	-0.004
	372.00	-0.004
	372.00	-0.003
	372.00	-0.004
	372.00	-0.003
	372.00	-0.003
	372.00	0.000

374.00	-0.003
	374.00	-0.003
	374.00	0.000
	374.00	0.002
	374.00	0.003
	374.00	0.000
	374.00	0.000
	374.00	0.003
	374.00	-0.004
	374.00	-0.002
	374.00	-0.000
	374.00	0.001
	374.00	0.008
	374.00	0.002
	374.00	0.002
	374.00	0.004
	374.00	0.000
	374.00	-0.003
	374.00	-0.004
	374.00	-0.002
	374.00	0.000
	374.00	0.003
	374.00	0.002
	374.00	0.004
	374.00	0.006
	374.00	-0.004
	374.00	-0.004
	374.00	-0.003
	374.00	-0.003
	374.00	-0.004
	374.00	-0.003
	374.00	-0.003
	374.00	0.000

376.00	-0.003
	376.00	-0.004
	376.00	0.001
	376.00	0.002
	376.00	0.003
	376.00	-0.000
	376.00	-0.000
	376.00	0.003
	376.00	-0.004
	376.00	-0.002
	376.00	0.000
	376.00	0.001
	376.00	0.008
	376.00	0.002
	376.00	0.002
	376.00	0.004
	376.00	-0.000
	376.00	-0.003
	376.00	-0.004
	376.00	-0.002
	376.00	0.000
	376.00	0.003
	376.00	0.002
	376.00	0.004
	376.00	0.006
	376.00	-0.004
	376.00	-0.004
	376.00	-0.003
	376.00	-0.003
	376.00	-0.003
	376.00	-0.003
	376.00	-0.003
	376.00	0.000

378.00	-0.003
	378.00	-0.003
	378.00	0.001
	378.00	0.002
	378.00	0.003
	378.00	-0.000
	378.00	0.000
	378.00	0.003
	378.00	-0.003
	378.00	-0.002
	378.00	0.000
	378.00	0.001
	378.00	0.008
	378.00	0.002
	378.00	0.003
	378.00	0.005
	378.00	0.000
	378.00	-0.003
	378.00	-0.004
	378.00	-0.002
	378.00	0.000
	378.00	0.003
	378.00	0.002
	378.00	0.004
	378.00	0.006
	378.00	-0.004
	378.00	-0.004
	378.00	-0.003
	378.00	-0.003
	378.00	-0.003
	378.00	-0.003
	378.00	-0.003
	378.00	0.000

380.00	-0.003
	380.00	-0.003
	380.00	0.001
	380.00	0.002
	380.00	0.003
	380.00	0.000
	380.00	0.000
	380.00	0.003
	380.00	-0.003
	380.00	-0.002
	380.00	0.001
	380.00	0.001
	380.00	0.008
	380.00	0.002
	380.00	0.003
	380.00	0.005
	380.00	0.000
	380.00	-0.003
	380.00	-0.004
	380.00	-0.002
	380.00	0.000
	380.00	0.003
	380.00	0.002
	380.00	0.004
	380.00	0.006
	380.00	-0.004
	380.00	-0.004
	380.00	-0.003
	380.00	-0.003
	380.00	-0.003
	380.00	-0.003
	380.00	-0.003
	380.00	0.000

382.00	-0.003
	382.00	-0.003
	382.00	0.001
	382.00	0.002
	382.00	0.003
	382.00	0.000
	382.00	0.000
	382.00	0.003
	382.00	-0.003
	382.00	-0.002
	382.00	0.001
	382.00	0.001
	382.00	0.008
	382.00	0.002
	382.00	0.002
	382.00	0.004
	382.00	0.000
	382.00	-0.003
	382.00	-0.004
	382.00	-0.002
	382.00	0.000
	382.00	0.003
	382.00	0.002
	382.00	0.004
	382.00	0.006
	382.00	-0.004
	382.00	-0.004
	382.00	-0.003
	382.00	-0.003
	382.00	-0.003
	382.00	-0.003
	382.00	-0.002
	382.00	0.001

384.00	-0.003
	384.00	-0.003
	384.00	0.001
	384.00	0.002
	384.00	0.003
	384.00	0.000
	384.00	0.000
	384.00	0.003
	384.00	-0.004
	384.00	-0.002
	384.00	0.001
	384.00	0.001
	384.00	0.008
	384.00	0.002
	384.00	0.002
	384.00	0.004
	384.00	0.000
	384.00	-0.003
	384.00	-0.004
	384.00	-0.002
	384.00	0.001
	384.00	0.003
	384.00	0.002
	384.00	0.004
	384.00	0.005
	384.00	-0.004
	384.00	-0.004
	384.00	-0.003
	384.00	-0.003
	384.00	-0.003
	384.00	-0.003
	384.00	-0.002
	384.00	0.000

386.00	-0.003
	386.00	-0.003
	386.00	0.001
	386.00	0.002
	386.00	0.003
	386.00	0.000
	386.00	0.001
	386.00	0.003
	386.00	-0.004
	386.00	-0.002
	386.00	0.001
	386.00	0.001
	386.00	0.008
	386.00	0.002
	386.00	0.003
	386.00	0.004
	386.00	0.000
	386.00	-0.003
	386.00	-0.004
	386.00	-0.002
	386.00	0.001
	386.00	0.003
	386.00	0.002
	386.00	0.004
	386.00	0.006
	386.00	-0.003
	386.00	-0.004
	386.00	-0.003
	386.00	-0.003
	386.00	-0.003
	386.00	-0.003
	386.00	-0.002
	386.00	0.000

388.00	-0.003
	388.00	-0.003
	388.00	0.001
	388.00	0.002
	388.00	0.003
	388.00	0.000
	388.00	0.001
	388.00	0.004
	388.00	-0.003
	388.00	-0.002
	388.00	0.001
	388.00	0.001
	388.00	0.008
	388.00	0.003
	388.00	0.003
	388.00	0.005
	388.00	0.000
	388.00	-0.003
	388.00	-0.004
	388.00	-0.002
	388.00	0.001
	388.00	0.003
	388.00	0.002
	388.00	0.004
	388.00	0.006
	388.00	-0.003
	388.00	-0.003
	388.00	-0.003
	388.00	-0.003
	388.00	-0.003
	388.00	-0.003
	388.00	-0.002
	388.00	0.001

390.00	-0.003
	390.00	-0.003
	390.00	0.001
	390.00	0.002
	390.00	0.003
	390.00	0.000
	390.00	0.000
	390.00	0.003
	390.00	-0.003
	390.00	-0.002
	390.00	0.001
	390.00	0.001
	390.00	0.008
	390.00	0.002
	390.00	0.003
	390.00	0.005
	390.00	0.000
	390.00	-0.003
	390.00	-0.004
	390.00	-0.002
	390.00	0.001
	390.00	0.003
	390.00	0.002
	390.00	0.004
	390.00	0.006
	390.00	-0.003
	390.00	-0.004
	390.00	-0.003
	390.00	-0.003
	390.00	-0.003
	390.00	-0.003
	390.00	-0.002
	390.00	0.001

392.00	-0.003
	392.00	-0.003
	392.00	0.001
	392.00	0.002
	392.00	0.003
	392.00	0.000
	392.00	0.000
	392.00	0.003
	392.00	-0.003
	392.00	-0.002
	392.00	0.001
	392.00	0.001
	392.00	0.008
	392.00	0.002
	392.00	0.002
	392.00	0.005
	392.00	0.000
	392.00	-0.003
	392.00	-0.004
	392.00	-0.002
	392.00	0.000
	392.00	0.003
	392.00	0.002
	392.00	0.004
	392.00	0.006
	392.00	-0.003
	392.00	-0.004
	392.00	-0.003
	392.00	-0.003
	392.00	-0.003
	392.00	-0.003
	392.00	-0.003
	392.00	0.001

394.00	-0.003
	394.00	-0.003
	394.00	0.001
	394.00	0.002
	394.00	0.003
	394.00	0.001
	394.00	0.000
	394.00	0.003
	394.00	-0.003
	394.00	-0.002
	394.00	0.001
	394.00	0.001
	394.00	0.008
